ID,行为名称,执行者用户id,执行用户,执行行为者ip,请求域名,请求模块,请求控制器,请求操作,请求类型,请求参数,详细信息,生成时间
321,menu_delete,,,127.0.0.1,http://www.wd.com,admin,Menu,delete,image,"{""id"":""54"",""table"":""favicon.ico""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'PHPSESSID=rfkglffcuuq31n6gqc8l0j90bq',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/Menu\/delete\/id\/54\/table\/admin_menu.html',\n  'accept' => 'image\/webp,image\/apng,image\/*,*\/*;q=0.8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '54',\n  'table' => 'favicon.ico',\n)"",""[ DB ] INIT mysql""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.001279s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_menu` [ RunTime:0.006648s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000469s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000457s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000287s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000476s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1 ORDER BY `sort`,`id` [ RunTime:0.000992s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000326s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000404s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_icon` [ RunTime:0.006504s ]"",""[ SQL ] SELECT * FROM `dp_admin_icon` WHERE  `status` = 1 [ RunTime:0.000263s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` = 54 LIMIT 1 [ RunTime:0.000288s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` = 54 [ RunTime:0.000388s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` IN (54) [ RunTime:0.000284s ]""]}",1572943168
322,menu_delete,,,127.0.0.1,http://www.wd.com,admin,Menu,delete,xml,"{""id"":""53"",""table"":""admin_menu""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'PHPSESSID=rfkglffcuuq31n6gqc8l0j90bq',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/menu\/index.html',\n  'accept' => 'text\/html,application\/xhtml+xml,application\/xml;q=0.9,image\/webp,image\/apng,*\/*;q=0.8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'upgrade-insecure-requests' => '1',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '53',\n  'table' => 'admin_menu',\n)"",""[ DB ] INIT mysql""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.001476s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_menu` [ RunTime:0.008225s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000458s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000460s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000367s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000501s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1 ORDER BY `sort`,`id` [ RunTime:0.001135s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000472s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000524s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_icon` [ RunTime:0.007347s ]"",""[ SQL ] SELECT * FROM `dp_admin_icon` WHERE  `status` = 1 [ RunTime:0.000293s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` = 53 LIMIT 1 [ RunTime:0.000330s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` = 53 [ RunTime:0.000362s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` IN (53) [ RunTime:0.000368s ]"",""[ SQL ] DELETE FROM `dp_admin_menu` WHERE  `id` = 53 [ RunTime:0.000324s ]""]}",1572943176
323,menu_delete,,,127.0.0.1,http://www.wd.com,admin,Menu,delete,image,"{""id"":""53"",""table"":""favicon.ico""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'PHPSESSID=rfkglffcuuq31n6gqc8l0j90bq',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/Menu\/delete\/id\/53\/table\/admin_menu.html',\n  'accept' => 'image\/webp,image\/apng,image\/*,*\/*;q=0.8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '53',\n  'table' => 'favicon.ico',\n)"",""[ DB ] INIT mysql""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.010785s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_menu` [ RunTime:0.008608s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000576s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000502s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000380s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000515s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1 ORDER BY `sort`,`id` [ RunTime:0.001059s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000445s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000530s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_icon` [ RunTime:0.008185s ]"",""[ SQL ] SELECT * FROM `dp_admin_icon` WHERE  `status` = 1 [ RunTime:0.000335s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` = 53 LIMIT 1 [ RunTime:0.000417s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` = 53 [ RunTime:0.000463s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` IN (53) [ RunTime:0.000358s ]""]}",1572943176
324,menu_delete,,,127.0.0.1,http://www.wd.com,admin,Menu,delete,xml,"{""id"":""52"",""table"":""admin_menu""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'PHPSESSID=rfkglffcuuq31n6gqc8l0j90bq',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/menu\/index.html',\n  'accept' => 'text\/html,application\/xhtml+xml,application\/xml;q=0.9,image\/webp,image\/apng,*\/*;q=0.8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'upgrade-insecure-requests' => '1',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '52',\n  'table' => 'admin_menu',\n)"",""[ DB ] INIT mysql""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.011277s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_menu` [ RunTime:0.006628s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000483s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000468s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000318s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000438s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1 ORDER BY `sort`,`id` [ RunTime:0.000869s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000497s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000551s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_icon` [ RunTime:0.006514s ]"",""[ SQL ] SELECT * FROM `dp_admin_icon` WHERE  `status` = 1 [ RunTime:0.000291s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` = 52 LIMIT 1 [ RunTime:0.000302s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` = 52 [ RunTime:0.000368s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` IN (52) [ RunTime:0.000282s ]"",""[ SQL ] DELETE FROM `dp_admin_menu` WHERE  `id` = 52 [ RunTime:0.000271s ]""]}",1572943183
325,menu_delete,,,127.0.0.1,http://www.wd.com,admin,Menu,delete,image,"{""id"":""52"",""table"":""favicon.ico""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'PHPSESSID=rfkglffcuuq31n6gqc8l0j90bq',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/Menu\/delete\/id\/52\/table\/admin_menu.html',\n  'accept' => 'image\/webp,image\/apng,image\/*,*\/*;q=0.8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '52',\n  'table' => 'favicon.ico',\n)"",""[ DB ] INIT mysql""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.001179s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_menu` [ RunTime:0.006253s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000529s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000497s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000378s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000629s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1 ORDER BY `sort`,`id` [ RunTime:0.001267s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000439s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000465s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_icon` [ RunTime:0.005970s ]"",""[ SQL ] SELECT * FROM `dp_admin_icon` WHERE  `status` = 1 [ RunTime:0.000320s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` = 52 LIMIT 1 [ RunTime:0.000334s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` = 52 [ RunTime:0.000342s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` IN (52) [ RunTime:0.000310s ]""]}",1572943183
326,menu_delete,,,127.0.0.1,http://www.wd.com,admin,Menu,delete,xml,"{""id"":""50"",""table"":""admin_menu""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'PHPSESSID=rfkglffcuuq31n6gqc8l0j90bq',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/menu\/index.html',\n  'accept' => 'text\/html,application\/xhtml+xml,application\/xml;q=0.9,image\/webp,image\/apng,*\/*;q=0.8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'upgrade-insecure-requests' => '1',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '50',\n  'table' => 'admin_menu',\n)"",""[ DB ] INIT mysql""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.001244s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_menu` [ RunTime:0.006238s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000437s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000505s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000402s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000520s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1 ORDER BY `sort`,`id` [ RunTime:0.001062s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000353s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000539s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_icon` [ RunTime:0.005757s ]"",""[ SQL ] SELECT * FROM `dp_admin_icon` WHERE  `status` = 1 [ RunTime:0.000266s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` = 50 LIMIT 1 [ RunTime:0.000467s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` = 50 [ RunTime:0.000393s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` IN (50) [ RunTime:0.000327s ]"",""[ SQL ] DELETE FROM `dp_admin_menu` WHERE  `id` = 50 [ RunTime:0.000342s ]""]}",1572943198
327,menu_delete,,,127.0.0.1,http://www.wd.com,admin,Menu,delete,image,"{""id"":""50"",""table"":""favicon.ico""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'PHPSESSID=rfkglffcuuq31n6gqc8l0j90bq',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/Menu\/delete\/id\/50\/table\/admin_menu.html',\n  'accept' => 'image\/webp,image\/apng,image\/*,*\/*;q=0.8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '50',\n  'table' => 'favicon.ico',\n)"",""[ DB ] INIT mysql""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.001109s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_menu` [ RunTime:0.008371s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000563s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1  AND `pid` = 0 ORDER BY `sort`,`id` [ RunTime:0.000478s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000310s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000556s ]"",""[ SQL ] SELECT `id`,`pid`,`module`,`title`,`url_value`,`url_type`,`url_target`,`icon`,`params` FROM `dp_admin_menu` WHERE  `status` = 1 ORDER BY `sort`,`id` [ RunTime:0.000937s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` <> 0  AND `url_value` = 'admin\/menu\/delete' LIMIT 1 [ RunTime:0.000504s ]"",""[ SQL ] SELECT `id`,`pid`,`title`,`url_value`,`params` FROM `dp_admin_menu` [ RunTime:0.000443s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_icon` [ RunTime:0.006610s ]"",""[ SQL ] SELECT * FROM `dp_admin_icon` WHERE  `status` = 1 [ RunTime:0.000316s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` = 50 LIMIT 1 [ RunTime:0.000308s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_menu` WHERE  `pid` = 50 [ RunTime:0.000306s ]"",""[ SQL ] SELECT * FROM `dp_admin_menu` WHERE  `id` IN (50) [ RunTime:0.000343s ]""]}",1572943198
328,menu_add,,,127.0.0.1,http://www.wd.com,admin,Menu,add,json,"{""module"":""admin"",""pid"":""5"",""title"":""附件配置管理"",""url_value"":""admin\/attachment_config\/index"",""params"":"""",""url_target"":""_self"",""system_menu"":""0"",""online_hide"":""1"",""icon"":""fa fa-fw fa-file-o"",""remarks"":"""",""sort"":""16""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'PHPSESSID=rfkglffcuuq31n6gqc8l0j90bq',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/Menu\/add\/module\/admin\/pid\/5.html',\n  'content-type' => 'multipart\/form-data; boundary=----WebKitFormBoundaryATw16aGzMTTbWliS',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'x-requested-with' => 'XMLHttpRequest',\n  'origin' => 'http:\/\/www.wd.com',\n  'accept' => 'application\/json, text\/javascript, *\/*; q=0.01',\n  'content-length' => '1157',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'module' => 'admin',\n  'pid' => '5',\n  'title' => '附件配置管理',\n  'url_value' => 'admin\/attachment_config\/index',\n  'params' => '',\n  'url_target' => '_self',\n  'system_menu' => '0',\n  'online_hide' => '1',\n  'icon' => 'fa fa-fw fa-file-o',\n  'remarks' => '',\n  'sort' => '16',\n)"",""[ DB ] INIT mysql""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.011230s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_menu` [ RunTime:0.005952s ]"",""[ SQL ] INSERT INTO `dp_admin_menu` (`module` , `pid` , `title` , `url_value` , `params` , `url_target` , `system_menu` , `online_hide` , `icon` , `sort` , `create_time` , `update_time`) VALUES ('admin' , 5 , '附件配置管理' , 'admin\/attachment_config\/index' , '' , '_self' , 0 , 1 , 'fa fa-fw fa-file-o' , 16 , 1572943453 , 1572943453) [ RunTime:0.000280s ]""]}",1572943453
329,menu_add,,,127.0.0.1,http://www.wd.com,admin,Menu,add,json,"{""module"":""admin"",""pid"":""2950"",""title"":""新增"",""url_value"":""admin\/attachment_config\/add"",""params"":"""",""url_target"":""_self"",""system_menu"":""0"",""online_hide"":""1"",""icon"":"""",""remarks"":"""",""sort"":""0""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'PHPSESSID=rfkglffcuuq31n6gqc8l0j90bq',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/Menu\/add\/module\/admin\/pid\/2950.html',\n  'content-type' => 'multipart\/form-data; boundary=----WebKitFormBoundaryNWOABLTuQAgyZM69',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'x-requested-with' => 'XMLHttpRequest',\n  'origin' => 'http:\/\/www.wd.com',\n  'accept' => 'application\/json, text\/javascript, *\/*; q=0.01',\n  'content-length' => '1127',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'module' => 'admin',\n  'pid' => '2950',\n  'title' => '新增',\n  'url_value' => 'admin\/attachment_config\/add',\n  'params' => '',\n  'url_target' => '_self',\n  'system_menu' => '0',\n  'online_hide' => '1',\n  'icon' => '',\n  'remarks' => '',\n  'sort' => '0',\n)"",""[ DB ] INIT mysql""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.011376s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_menu` [ RunTime:0.005907s ]"",""[ SQL ] INSERT INTO `dp_admin_menu` (`module` , `pid` , `title` , `url_value` , `params` , `url_target` , `system_menu` , `online_hide` , `icon` , `sort` , `create_time` , `update_time`) VALUES ('admin' , 2950 , '新增' , 'admin\/attachment_config\/add' , '' , '_self' , 0 , 1 , '' , 0 , 1572943507 , 1572943507) [ RunTime:0.000302s ]""]}",1572943507
